,ID,Season,Position,FullName,TOI,OT,SO,W,L,Saves,PPSaves,SHSaves,EVSaves,SHShots,EVShots,PPShots,SvPct,GAA,G,GS,ShotsAgainst,GoalsAgainst,TOIperGame,PPSvPct,SHSvPct,EVSvPct
32,8475215,20172018,G,Robin Lehner,2852:01,9.0,3.0,14.0,26.0,1417.0,201.0,46.0,1170.0,53.0,1279.0,228.0,0.908333,3.008398,53.0,50.0,1560.0,143.0,53:48,88.1578947368421,86.7924528301887,91.47771696638
33,8473503,20172018,G,James Reimer,2411:25,6.0,4.0,22.0,14.0,1253.0,213.0,25.0,1015.0,27.0,1110.0,236.0,0.9126,2.9857970000000003,44.0,42.0,1373.0,120.0,54:48,90.25423728813558,92.5925925925926,91.44144144144144
34,8474593,20172018,G,Jacob Markstrom,3413:43,7.0,2.0,23.0,26.0,1591.0,193.0,53.0,1345.0,58.0,1457.0,230.0,0.911748,2.706727,60.0,57.0,1745.0,154.0,56:53,83.91304347826087,91.3793103448276,92.31297185998629
35,8474651,20172018,G,Braden Holtby,3067:48,4.0,0.0,34.0,16.0,1495.0,230.0,35.0,1230.0,40.0,1345.0,263.0,0.9071600000000001,2.992372,54.0,54.0,1648.0,153.0,56:48,87.45247148288973,87.5,91.44981412639405
36,8471774,20172018,G,Alex Stalock,1495:16,4.0,1.0,10.0,10.0,716.0,145.0,23.0,548.0,25.0,599.0,163.0,0.909784,2.84899,28.0,23.0,787.0,71.0,53:24,88.95705521472394,92.0,91.48580968280469
37,8475195,20172018,G,Anders Nilsson,1463:41,4.0,2.0,7.0,14.0,766.0,107.0,27.0,632.0,30.0,692.0,128.0,0.901176,3.443368,27.0,24.0,850.0,84.0,54:12,83.59375,90.0,91.32947976878613
38,8474596,20172018,G,Jake Allen,3316:58,3.0,1.0,27.0,25.0,1462.0,181.0,34.0,1247.0,40.0,1357.0,217.0,0.905824,2.7495,59.0,56.0,1614.0,152.0,56:13,83.41013824884793,85.0,91.89388356669123
39,8476234,20172018,G,Keith Kinkaid,2297:34,3.0,1.0,26.0,10.0,1108.0,138.0,32.0,938.0,33.0,1026.0,155.0,0.9126850000000001,2.7681459999999998,41.0,38.0,1214.0,106.0,56:02,89.03225806451613,96.96969696969695,91.42300194931774
40,8475831,20172018,G,Philipp Grubauer,1864:48,3.0,3.0,15.0,10.0,880.0,135.0,21.0,724.0,22.0,776.0,155.0,0.9234,2.348777,35.0,28.0,953.0,73.0,53:16,87.09677419354837,95.45454545454544,93.29896907216495
41,8475622,20172018,G,Carter Hutton,1609:32,3.0,3.0,17.0,7.0,754.0,101.0,26.0,627.0,29.0,670.0,111.0,0.9308639999999999,2.0875619999999997,32.0,26.0,810.0,56.0,50:17,90.990990990991,89.65517241379311,93.58208955223878
42,8475852,20172018,G,Petr Mrazek,2096:42,6.0,4.0,14.0,13.0,974.0,117.0,23.0,834.0,26.0,912.0,142.0,0.9018520000000001,3.033338,39.0,33.0,1080.0,106.0,53:45,82.39436619718309,88.46153846153845,91.44736842105264
43,8475311,20172018,G,Darcy Kuemper,1595:53,5.0,4.0,12.0,7.0,766.0,108.0,27.0,631.0,30.0,681.0,122.0,0.919568,2.518981,29.0,25.0,833.0,67.0,55:01,88.52459016393442,90.0,92.65785609397943
44,8475660,20172018,G,Cam Talbot,3730:06,3.0,1.0,31.0,31.0,1848.0,223.0,46.0,1579.0,48.0,1725.0,263.0,0.9076620000000001,3.024048,67.0,67.0,2036.0,188.0,55:40,84.79087452471484,95.83333333333334,91.53623188405795
45,8477202,20172018,G,Andrew Hammond,58:22,0.0,0.0,0.0,1.0,31.0,5.0,1.0,25.0,1.0,27.0,5.0,0.9393940000000001,2.055968,1.0,1.0,33.0,2.0,58:22,100.0,100.0,92.5925925925926
46,8477293,20172018,G,Antti Raanta,2599:07,6.0,3.0,21.0,17.0,1291.0,178.0,31.0,1082.0,34.0,1155.0,199.0,0.9301149999999999,2.2392220000000003,47.0,46.0,1388.0,97.0,55:18,89.44723618090453,91.17647058823529,93.67965367965368
47,8475663,20172018,G,Eddie Lack,343:37,0.0,0.0,2.0,4.0,154.0,29.0,7.0,118.0,10.0,130.0,37.0,0.8700559999999999,4.016103,8.0,5.0,177.0,23.0,42:57,78.37837837837837,70.0,90.76923076923076
48,8475883,20172018,G,Frederik Andersen,3888:31,5.0,5.0,38.0,21.0,2029.0,241.0,55.0,1733.0,59.0,1881.0,271.0,0.917684,2.8082689999999997,66.0,66.0,2211.0,182.0,58:55,88.92988929889297,93.22033898305084,92.13184476342371
49,8476434,20172018,G,John Gibson,3428:29,7.0,4.0,31.0,18.0,1733.0,274.0,45.0,1414.0,48.0,1525.0,299.0,0.9257479999999999,2.432563,60.0,60.0,1872.0,139.0,57:08,91.63879598662209,93.75,92.72131147540985
50,8475789,20172018,G,Jack Campbell,266:37,2.0,0.0,2.0,0.0,134.0,23.0,12.0,99.0,12.0,110.0,23.0,0.9241379999999999,2.475464,5.0,4.0,145.0,11.0,53:19,100.0,100.0,90.0
51,8474889,20172018,G,Martin Jones,3415:44,6.0,4.0,30.0,22.0,1554.0,202.0,56.0,1296.0,58.0,1418.0,223.0,0.9146559999999999,2.547037,60.0,60.0,1699.0,145.0,56:55,90.58295964125558,96.55172413793105,91.3963328631876
52,8474636,20172018,G,Michael Hutchinson,128:45,0.0,0.0,2.0,1.0,68.0,18.0,0.0,50.0,2.0,55.0,18.0,0.906667,3.262136,3.0,3.0,75.0,7.0,42:55,100.0,0.0,90.9090909090909
53,8476876,20172018,G,Malcolm Subban,1230:11,2.0,0.0,13.0,4.0,559.0,78.0,17.0,464.0,18.0,507.0,89.0,0.910423,2.682527,22.0,19.0,614.0,55.0,55:55,87.64044943820225,94.44444444444444,91.51873767258381
54,8476883,20172018,G,Andrei Vasilevskiy,3825:11,3.0,8.0,44.0,17.0,1908.0,281.0,41.0,1586.0,43.0,1707.0,325.0,0.9195180000000001,2.619482,65.0,64.0,2075.0,167.0,58:50,86.46153846153845,95.34883720930232,92.91154071470415
55,8474152,20172018,G,Scott Darling,2475:07,7.0,0.0,13.0,21.0,1040.0,96.0,31.0,913.0,33.0,1018.0,120.0,0.88813,3.175608,43.0,40.0,1171.0,131.0,57:33,80.0,93.93939393939394,89.68565815324165
56,8476316,20172018,G,Laurent Brossoit,740:14,1.0,0.0,3.0,7.0,303.0,40.0,13.0,250.0,15.0,276.0,52.0,0.883382,3.242221,14.0,10.0,343.0,40.0,52:52,76.92307692307693,86.66666666666669,90.57971014492752
57,8476341,20172018,G,Anton Forsberg,1714:47,4.0,0.0,10.0,16.0,836.0,96.0,35.0,705.0,35.0,775.0,111.0,0.907709,2.974137,35.0,30.0,921.0,85.0,48:59,86.4864864864865,100.0,90.96774193548387
58,8475839,20172018,G,Louis Domingue,1073:46,1.0,0.0,7.0,9.0,517.0,77.0,12.0,428.0,14.0,470.0,94.0,0.8944639999999999,3.4085620000000003,19.0,16.0,578.0,61.0,56:30,81.91489361702128,85.71428571428571,91.06382978723404
59,8475809,20172018,G,Scott Wedgewood,1096:30,4.0,1.0,5.0,9.0,524.0,42.0,13.0,469.0,16.0,520.0,51.0,0.892675,3.447332,20.0,17.0,587.0,63.0,54:49,82.35294117647058,81.25,90.19230769230771
60,8475234,20172018,G,J-F Berube,667:23,1.0,0.0,3.0,6.0,356.0,55.0,6.0,295.0,7.0,326.0,65.0,0.8944719999999999,3.7759410000000004,13.0,10.0,398.0,42.0,51:20,84.61538461538461,85.71428571428571,90.49079754601229
61,8476444,20172018,G,Christopher Gibson,426:52,2.0,0.0,2.0,3.0,258.0,43.0,2.0,213.0,3.0,233.0,48.0,0.908451,3.6545370000000004,8.0,8.0,284.0,26.0,53:21,89.58333333333334,66.66666666666666,91.41630901287554
62,8476899,20172018,G,Matt Murray,2732:58,3.0,1.0,27.0,16.0,1290.0,192.0,38.0,1060.0,39.0,1163.0,221.0,0.9065350000000001,2.9199040000000003,49.0,45.0,1423.0,133.0,55:46,86.87782805429865,97.43589743589745,91.14359415305245
63,8476999,20172018,G,Linus Ullmark,240:18,0.0,0.0,1.0,2.0,115.0,6.0,1.0,108.0,1.0,114.0,8.0,0.934959,1.9975029999999998,5.0,3.0,123.0,8.0,48:03,75.0,100.0,94.73684210526315
64,8477237,20172018,G,Mike Condon,1626:25,5.0,0.0,5.0,17.0,810.0,90.0,21.0,699.0,23.0,761.0,114.0,0.9020040000000001,3.2464009999999996,31.0,26.0,898.0,88.0,52:27,78.94736842105263,91.30434782608695,91.85282522996056
65,8479292,20172018,G,Charlie Lindgren,832:58,2.0,2.0,4.0,8.0,415.0,61.0,7.0,347.0,9.0,375.0,73.0,0.9080959999999999,3.025331,14.0,14.0,457.0,42.0,59:29,83.56164383561644,77.7777777777778,92.53333333333332
66,8477424,20172018,G,Juuse Saros,1496:40,7.0,3.0,11.0,5.0,749.0,130.0,8.0,611.0,9.0,657.0,144.0,0.924691,2.445434,26.0,23.0,810.0,61.0,57:33,90.2777777777778,88.8888888888889,92.99847792998476
67,8476914,20172018,G,Joonas Korpisalo,1048:49,1.0,0.0,8.0,8.0,506.0,67.0,18.0,421.0,20.0,469.0,75.0,0.8971629999999999,3.318025,18.0,17.0,564.0,58.0,58:16,89.33333333333331,90.0,89.76545842217483
68,8476945,20172018,G,Connor Hellebuyck,3965:54,9.0,6.0,44.0,11.0,1892.0,347.0,60.0,1485.0,64.0,1599.0,385.0,0.9238280000000001,2.36012,67.0,64.0,2048.0,156.0,59:11,90.12987012987013,93.75,92.87054409005628
69,8477465,20172018,G,Tristan Jarry,1363:56,2.0,2.0,14.0,6.0,624.0,93.0,21.0,510.0,22.0,561.0,104.0,0.9082969999999999,2.7713959999999997,26.0,23.0,687.0,63.0,52:27,89.42307692307693,95.45454545454544,90.9090909090909
70,8477225,20172018,G,Jared Coreau,380:26,1.0,0.0,0.0,5.0,176.0,20.0,1.0,155.0,2.0,175.0,26.0,0.8669950000000001,4.258302,7.0,7.0,203.0,27.0,54:20,76.92307692307693,50.0,88.57142857142857
71,8476903,20172018,G,Jon Gillies,604:56,1.0,0.0,3.0,5.0,251.0,42.0,14.0,195.0,14.0,220.0,46.0,0.8964290000000001,2.87635,11.0,9.0,280.0,29.0,54:59,91.30434782608695,100.0,88.63636363636364
72,8479496,20172018,G,David Rittich,1008:14,3.0,0.0,8.0,6.0,463.0,74.0,12.0,377.0,13.0,415.0,84.0,0.9042969999999999,2.9159919999999997,21.0,16.0,512.0,49.0,48:00,88.09523809523809,92.30769230769229,90.8433734939759
73,8477180,20172018,G,Aaron Dell,1522:05,4.0,2.0,15.0,5.0,708.0,96.0,26.0,586.0,27.0,640.0,108.0,0.9135479999999999,2.641117,29.0,22.0,775.0,67.0,52:29,88.8888888888889,96.29629629629628,91.5625
74,8477480,20172018,G,Eric Comrie,180:26,0.0,0.0,1.0,2.0,82.0,6.0,2.0,74.0,2.0,85.0,7.0,0.87234,3.990393,3.0,3.0,94.0,12.0,60:08,85.71428571428571,100.0,87.05882352941177
75,8478965,20172018,G,Ken Appleby,124:20,0.0,0.0,0.0,1.0,52.0,7.0,2.0,43.0,3.0,45.0,7.0,0.9454549999999999,1.4477209999999998,3.0,1.0,55.0,3.0,41:26,100.0,66.66666666666666,95.55555555555556
76,8480382,20172018,G,Alexandar Georgiev,514:46,1.0,0.0,4.0,4.0,304.0,37.0,4.0,263.0,4.0,285.0,42.0,0.918429,3.1470569999999998,10.0,9.0,331.0,27.0,51:28,88.09523809523809,100.0,92.28070175438594
77,8479312,20172018,G,Alex Lyon,479:48,1.0,0.0,4.0,2.0,210.0,19.0,6.0,185.0,6.0,204.0,22.0,0.905172,2.751146,11.0,7.0,232.0,22.0,43:37,86.36363636363636,100.0,90.68627450980392
78,8479193,20172018,G,Casey DeSmith,700:09,1.0,1.0,6.0,4.0,328.0,40.0,23.0,265.0,24.0,284.0,48.0,0.921348,2.399486,14.0,11.0,356.0,28.0,50:00,83.33333333333334,95.83333333333334,93.30985915492955
79,8474667,20172018,G,Harri Sateri,492:36,0.0,0.0,4.0,4.0,247.0,36.0,9.0,202.0,11.0,219.0,41.0,0.9114389999999999,2.923264,9.0,7.0,271.0,24.0,54:44,87.8048780487805,81.81818181818183,92.23744292237444
80,8471301,20172018,G,Jeff Glass,820:54,3.0,0.0,3.0,7.0,406.0,60.0,7.0,339.0,9.0,374.0,69.0,0.89823,3.362163,15.0,13.0,452.0,46.0,54:43,86.95652173913044,77.7777777777778,90.64171122994652
81,8480420,20172018,G,Collin Delia,105:59,0.0,0.0,1.0,1.0,56.0,1.0,1.0,54.0,1.0,58.0,4.0,0.8888889999999999,3.9628870000000003,2.0,2.0,63.0,7.0,52:59,25.0,100.0,93.10344827586206
82,8478499,20172018,G,Adin Hill,240:45,0.0,0.0,1.0,3.0,115.0,7.0,2.0,106.0,2.0,118.0,9.0,0.891473,3.489097,4.0,4.0,129.0,14.0,60:11,77.7777777777778,100.0,89.83050847457628
83,8476509,20172018,G,Maxime Lagace,873:31,1.0,0.0,6.0,7.0,373.0,67.0,9.0,297.0,10.0,339.0,81.0,0.867442,3.9152089999999995,16.0,14.0,430.0,57.0,54:35,82.71604938271605,90.0,87.61061946902655
84,8476861,20172018,G,Oscar Dansk,168:36,0.0,1.0,3.0,0.0,88.0,13.0,1.0,74.0,2.0,77.0,14.0,0.9462370000000001,1.779359,4.0,3.0,93.0,5.0,42:09,92.85714285714286,50.0,96.1038961038961
0,8468685,20182019,G,Henrik Lundqvist,3088:53,10.0,0.0,18.0,23.0,1541.0,217.0,40.0,1284.0,42.0,1397.0,260.0,0.907004,3.06907,52.0,52.0,1699.0,158.0,59:24,83.46153846153847,95.23809523809523,91.91123836793129
1,8470594,20182019,G,Marc-Andre Fleury,3635:08,5.0,8.0,35.0,21.0,1593.0,227.0,45.0,1321.0,47.0,1441.0,257.0,0.9128940000000001,2.508849,61.0,61.0,1745.0,152.0,59:35,88.32684824902724,95.74468085106385,91.67244968771686
2,8468011,20182019,G,Ryan Miller,1108:48,2.0,1.0,8.0,7.0,527.0,84.0,8.0,435.0,12.0,469.0,97.0,0.9117649999999999,2.7597400000000003,20.0,17.0,578.0,51.0,55:26,86.59793814432992,66.66666666666666,92.75053304904051
3,8470320,20182019,G,Cam Ward,1882:03,4.0,0.0,16.0,12.0,998.0,119.0,28.0,851.0,30.0,933.0,150.0,0.896676,3.6662150000000002,33.0,29.0,1113.0,115.0,57:01,79.33333333333333,93.33333333333331,91.2111468381565
4,8466141,20182019,G,Roberto Luongo,2346:38,5.0,1.0,18.0,16.0,1083.0,96.0,33.0,954.0,42.0,1053.0,110.0,0.898755,3.1193619999999997,43.0,40.0,1205.0,122.0,54:34,87.27272727272727,78.57142857142857,90.59829059829059
5,8467950,20182019,G,Craig Anderson,2785:11,4.0,2.0,17.0,27.0,1513.0,201.0,42.0,1270.0,45.0,1403.0,228.0,0.902745,3.5114389999999998,50.0,47.0,1676.0,163.0,55:42,88.1578947368421,93.33333333333331,90.52031361368496
6,8470645,20182019,G,Corey Crawford,2212:51,5.0,2.0,14.0,18.0,1068.0,154.0,23.0,891.0,25.0,976.0,175.0,0.9081629999999999,2.92835,39.0,39.0,1176.0,108.0,56:44,88.0,92.0,91.29098360655738
7,8470657,20182019,G,Jimmy Howard,3052:33,5.0,0.0,23.0,22.0,1553.0,196.0,40.0,1317.0,45.0,1427.0,237.0,0.908719,3.066289,55.0,52.0,1709.0,156.0,55:30,82.70042194092827,88.8888888888889,92.29152067274
8,8471469,20182019,G,Pekka Rinne,3219:44,4.0,4.0,30.0,19.0,1451.0,180.0,50.0,1221.0,56.0,1316.0,209.0,0.917774,2.422561,56.0,55.0,1581.0,130.0,57:29,86.1244019138756,89.2857142857143,92.78115501519757
9,8469514,20182019,G,Peter Budaj,71:45,0.0,0.0,0.0,1.0,27.0,7.0,1.0,19.0,1.0,23.0,9.0,0.818182,5.017422,3.0,1.0,33.0,6.0,23:55,77.7777777777778,100.0,82.6086956521739
10,8470860,20182019,G,Jaroslav Halak,2308:07,4.0,5.0,22.0,11.0,1068.0,151.0,45.0,872.0,48.0,932.0,178.0,0.9222799999999999,2.33957,40.0,37.0,1158.0,90.0,57:42,84.8314606741573,93.75,93.56223175965664
11,8469608,20182019,G,Mike Smith,2400:19,2.0,2.0,23.0,16.0,960.0,117.0,41.0,802.0,43.0,884.0,142.0,0.8980360000000001,2.72464,42.0,40.0,1069.0,109.0,57:09,82.39436619718309,95.34883720930232,90.72398190045249
12,8471695,20182019,G,Tuukka Rask,2635:09,5.0,4.0,27.0,13.0,1136.0,151.0,52.0,933.0,64.0,1009.0,172.0,0.91245,2.481832,46.0,45.0,1245.0,109.0,57:17,87.7906976744186,81.25,92.46778989098117
13,8471679,20182019,G,Carey Price,3880:15,6.0,4.0,35.0,24.0,1791.0,243.0,55.0,1493.0,58.0,1622.0,272.0,0.9175200000000001,2.48953,66.0,64.0,1952.0,161.0,58:47,89.33823529411767,94.82758620689656,92.04685573366214
14,8470880,20182019,G,Brian Elliott,1396:43,1.0,1.0,11.0,11.0,672.0,87.0,23.0,562.0,26.0,612.0,103.0,0.906883,2.964094,26.0,23.0,741.0,69.0,53:43,84.46601941747572,88.46153846153845,91.83006535947712
15,8470147,20182019,G,Curtis McElhinney,1977:31,2.0,2.0,20.0,11.0,883.0,99.0,32.0,752.0,34.0,820.0,114.0,0.91219,2.578992,33.0,33.0,968.0,85.0,59:55,86.8421052631579,94.11764705882351,91.70731707317074
16,8471734,20182019,G,Jonathan Quick,2647:34,7.0,2.0,16.0,23.0,1180.0,132.0,37.0,1011.0,44.0,1125.0,160.0,0.8878860000000001,3.376686,46.0,46.0,1329.0,149.0,57:33,82.5,84.0909090909091,89.86666666666666
17,8473541,20182019,G,Jonathan Bernier,1859:54,5.0,1.0,9.0,18.0,927.0,116.0,21.0,790.0,22.0,874.0,129.0,0.9043899999999999,3.16146,35.0,30.0,1025.0,98.0,53:08,89.92248062015504,95.45454545454544,90.38901601830663
18,8471306,20182019,G,Thomas Greiss,2293:42,2.0,5.0,23.0,14.0,1098.0,145.0,31.0,922.0,32.0,984.0,169.0,0.926582,2.275799,43.0,39.0,1185.0,87.0,53:20,85.79881656804734,96.875,93.69918699186992
19,8470093,20182019,G,Mike McKenna,511:15,1.0,0.0,1.0,5.0,282.0,43.0,15.0,224.0,15.0,254.0,47.0,0.8924049999999999,3.99022,11.0,7.0,316.0,34.0,46:28,91.48936170212765,100.0,88.18897637795277
20,8473575,20182019,G,Semyon Varlamov,2839:12,9.0,2.0,20.0,19.0,1360.0,234.0,31.0,1095.0,33.0,1195.0,268.0,0.909091,2.8740490000000003,49.0,49.0,1496.0,136.0,57:56,87.31343283582089,93.93939393939394,91.6317991631799
21,8473607,20182019,G,Michal Neuvirth,365:38,1.0,0.0,1.0,4.0,158.0,24.0,6.0,128.0,6.0,148.0,30.0,0.8586959999999999,4.2665690000000005,7.0,6.0,184.0,26.0,52:14,80.0,100.0,86.4864864864865
22,8474550,20182019,G,Antti Niemi,968:48,2.0,0.0,8.0,6.0,478.0,67.0,11.0,400.0,12.0,443.0,84.0,0.886827,3.7778699999999996,17.0,17.0,539.0,61.0,56:59,79.76190476190476,91.66666666666666,90.29345372460494
23,8471750,20182019,G,Ben Bishop,2637:18,2.0,7.0,27.0,15.0,1236.0,148.0,33.0,1055.0,33.0,1125.0,165.0,0.93424,1.979297,46.0,45.0,1323.0,87.0,57:19,89.6969696969697,100.0,93.7777777777778
24,8471239,20182019,G,Cory Schneider,1371:47,4.0,1.0,6.0,13.0,648.0,74.0,22.0,552.0,25.0,610.0,83.0,0.902507,3.0617080000000003,26.0,23.0,718.0,70.0,52:45,89.1566265060241,88.0,90.49180327868851
25,8473434,20182019,G,Chad Johnson,810:29,0.0,1.0,2.0,11.0,357.0,58.0,14.0,285.0,16.0,324.0,66.0,0.87931,3.627465,19.0,11.0,406.0,49.0,42:39,87.87878787878788,87.5,87.96296296296295
26,8471227,20182019,G,Devan Dubnyk,3855:16,6.0,2.0,31.0,28.0,1714.0,256.0,56.0,1402.0,60.0,1533.0,284.0,0.913159,2.5367900000000003,67.0,66.0,1877.0,163.0,57:32,90.14084507042256,93.33333333333331,91.45466405740378
27,8471418,20182019,G,Anton Khudobin,2219:30,5.0,2.0,16.0,17.0,1137.0,163.0,31.0,943.0,32.0,1014.0,186.0,0.92289,2.568146,41.0,37.0,1232.0,95.0,54:08,87.63440860215056,96.875,92.99802761341223
28,8475156,20182019,G,Mikko Koskinen,2991:51,6.0,4.0,25.0,21.0,1405.0,187.0,31.0,1187.0,32.0,1300.0,219.0,0.905867,2.927954,55.0,51.0,1551.0,146.0,54:23,85.38812785388129,96.875,91.30769230769229
29,8475683,20182019,G,Sergei Bobrovsky,3556:40,1.0,9.0,37.0,24.0,1603.0,145.0,50.0,1408.0,55.0,1538.0,163.0,0.9128700000000001,2.581068,62.0,61.0,1756.0,153.0,57:21,88.95705521472394,90.9090909090909,91.54746423927178
30,8475215,20182019,G,Robin Lehner,2615:49,5.0,6.0,25.0,13.0,1230.0,159.0,37.0,1034.0,37.0,1107.0,179.0,0.9297049999999999,2.133177,46.0,43.0,1323.0,93.0,56:51,88.8268156424581,100.0,93.40560072267391
31,8473503,20182019,G,James Reimer,1805:11,5.0,0.0,13.0,12.0,836.0,93.0,30.0,713.0,33.0,785.0,111.0,0.899892,3.0910990000000003,36.0,29.0,929.0,93.0,50:08,83.7837837837838,90.9090909090909,90.828025477707
32,8474593,20182019,G,Jacob Markstrom,3599:01,9.0,1.0,28.0,23.0,1730.0,213.0,49.0,1468.0,54.0,1599.0,243.0,0.9124469999999999,2.767423,60.0,60.0,1896.0,166.0,59:59,87.6543209876543,90.74074074074076,91.80737961225765
33,8474651,20182019,G,Braden Holtby,3406:34,5.0,3.0,32.0,19.0,1635.0,191.0,57.0,1387.0,60.0,1504.0,231.0,0.9108639999999999,2.818087,59.0,58.0,1795.0,160.0,57:44,82.68398268398269,95.0,92.22074468085108
34,8473614,20182019,G,Richard Bachman,60:00,0.0,0.0,0.0,1.0,23.0,1.0,1.0,21.0,1.0,25.0,3.0,0.793103,6.0,1.0,1.0,29.0,6.0,60:00,33.33333333333333,100.0,84.0
35,8471774,20182019,G,Alex Stalock,1065:06,3.0,0.0,6.0,8.0,472.0,72.0,16.0,384.0,16.0,422.0,87.0,0.899048,2.985635,21.0,16.0,525.0,53.0,50:43,82.75862068965517,100.0,90.99526066350712
36,8475195,20182019,G,Anders Nilsson,2039:48,1.0,2.0,14.0,19.0,997.0,112.0,32.0,853.0,36.0,929.0,133.0,0.908015,2.970879,36.0,34.0,1098.0,101.0,56:39,84.21052631578947,88.8888888888889,91.81916038751345
37,8474596,20182019,G,Jake Allen,2567:57,8.0,3.0,19.0,17.0,1156.0,161.0,28.0,967.0,32.0,1060.0,185.0,0.9052469999999999,2.8271580000000003,46.0,45.0,1277.0,121.0,55:49,87.02702702702703,87.5,91.2264150943396
38,8476234,20182019,G,Keith Kinkaid,2301:58,6.0,3.0,15.0,18.0,1059.0,120.0,44.0,895.0,48.0,998.0,142.0,0.8914139999999999,3.362342,41.0,38.0,1188.0,129.0,56:08,84.50704225352112,91.66666666666666,89.67935871743488
39,8475831,20182019,G,Philipp Grubauer,2020:44,5.0,3.0,18.0,9.0,982.0,149.0,31.0,802.0,33.0,866.0,172.0,0.9169,2.642605,37.0,33.0,1071.0,89.0,54:36,86.6279069767442,93.93939393939394,92.60969976905312
40,8475622,20182019,G,Carter Hutton,2839:37,5.0,0.0,18.0,25.0,1399.0,173.0,36.0,1190.0,39.0,1306.0,196.0,0.907852,3.0004049999999998,50.0,48.0,1541.0,142.0,56:47,88.26530612244898,92.30769230769229,91.11791730474731
41,8475852,20182019,G,Petr Mrazek,2386:51,3.0,4.0,23.0,14.0,1009.0,123.0,31.0,855.0,36.0,920.0,148.0,0.913949,2.388085,40.0,40.0,1104.0,95.0,59:40,83.1081081081081,86.1111111111111,92.93478260869566
42,8475311,20182019,G,Darcy Kuemper,3251:15,8.0,5.0,27.0,20.0,1551.0,175.0,60.0,1316.0,62.0,1420.0,195.0,0.924866,2.3252599999999997,55.0,55.0,1677.0,126.0,59:06,89.74358974358975,96.77419354838709,92.67605633802816
43,8475660,20182019,G,Cam Talbot,1905:16,3.0,1.0,11.0,17.0,889.0,105.0,21.0,763.0,24.0,840.0,133.0,0.891675,3.401099,35.0,32.0,997.0,108.0,54:26,78.94736842105263,87.5,90.83333333333331
44,8477293,20182019,G,Antti Raanta,687:06,0.0,0.0,5.0,6.0,318.0,48.0,6.0,264.0,11.0,286.0,54.0,0.905983,2.881677,12.0,12.0,351.0,33.0,57:15,88.8888888888889,54.54545454545454,92.30769230769229
45,8475883,20182019,G,Frederik Andersen,3510:15,7.0,1.0,36.0,16.0,1796.0,185.0,47.0,1564.0,53.0,1687.0,218.0,0.9172629999999999,2.769034,60.0,60.0,1958.0,162.0,58:30,84.86238532110092,88.67924528301887,92.7089508002371
46,8476434,20182019,G,John Gibson,3233:02,8.0,2.0,26.0,22.0,1685.0,285.0,43.0,1357.0,46.0,1470.0,322.0,0.9167569999999999,2.839439,58.0,57.0,1838.0,153.0,55:44,88.50931677018633,93.47826086956522,92.31292517006806
47,8475789,20182019,G,Jack Campbell,1592:46,1.0,2.0,10.0,14.0,784.0,102.0,16.0,666.0,18.0,714.0,113.0,0.927811,2.297888,31.0,25.0,845.0,61.0,51:22,90.2654867256637,88.8888888888889,93.27731092436973
48,8474889,20182019,G,Martin Jones,3597:13,5.0,3.0,36.0,19.0,1523.0,210.0,61.0,1252.0,64.0,1398.0,237.0,0.89641,2.935603,62.0,62.0,1699.0,176.0,58:01,88.60759493670885,95.3125,89.55650929899856
49,8474636,20182019,G,Michael Hutchinson,496:10,2.0,1.0,3.0,4.0,212.0,26.0,5.0,181.0,6.0,201.0,32.0,0.8870290000000001,3.265032,9.0,8.0,239.0,27.0,55:07,81.25,83.33333333333334,90.04975124378109
50,8476876,20182019,G,Malcolm Subban,1226:47,2.0,1.0,8.0,10.0,552.0,60.0,14.0,478.0,14.0,524.0,74.0,0.901961,2.934504,21.0,20.0,612.0,60.0,58:25,81.08108108108108,100.0,91.22137404580153
51,8476883,20182019,G,Andrei Vasilevskiy,3203:45,4.0,6.0,39.0,10.0,1585.0,242.0,51.0,1292.0,52.0,1395.0,266.0,0.925277,2.397191,53.0,53.0,1713.0,128.0,60:26,90.97744360902256,98.07692307692308,92.61648745519713
52,8474152,20182019,G,Scott Darling,485:34,2.0,0.0,2.0,4.0,206.0,18.0,8.0,180.0,8.0,203.0,22.0,0.8841200000000001,3.3363080000000003,8.0,8.0,233.0,27.0,60:41,81.81818181818183,100.0,88.66995073891627
53,8475717,20182019,G,Calvin Pickard,746:48,2.0,1.0,4.0,6.0,336.0,49.0,10.0,277.0,12.0,311.0,61.0,0.875,3.8564540000000003,17.0,12.0,384.0,48.0,43:55,80.327868852459,83.33333333333334,89.06752411575563
54,8476316,20182019,G,Laurent Brossoit,1165:17,2.0,1.0,13.0,6.0,603.0,89.0,16.0,498.0,18.0,533.0,101.0,0.924847,2.522992,21.0,19.0,652.0,49.0,55:29,88.11881188118812,88.8888888888889,93.43339587242028
55,8475839,20182019,G,Louis Domingue,1560:37,0.0,0.0,21.0,5.0,737.0,110.0,29.0,598.0,31.0,655.0,126.0,0.9076350000000001,2.883476,26.0,26.0,812.0,75.0,60:01,87.30158730158729,93.54838709677419,91.29770992366413
56,8476899,20182019,G,Matt Murray,2880:14,6.0,4.0,29.0,14.0,1465.0,166.0,41.0,1258.0,48.0,1352.0,194.0,0.9190719999999999,2.687282,50.0,50.0,1594.0,129.0,57:36,85.56701030927834,85.41666666666666,93.04733727810651
